52778,"ĐÊM HOANG","Có phải em về trong đêm nay, bước thấp bước cao...",Hàn Châu
50234,"ĐÊM HUYỀN DIỆU","Nếu em thiếu anh trên đời ...",Y Vân
51913,"ĐÊM KHÔNG SAO","Hãy nói về cuộc đời hãy nói về cuộc tình...",Nguyễn Hồng Sơn
54446,"ĐÊM LAM SƠN","Màn đêm buông rơi, lộng tiếng gió thét, muôn bóng quân...",Thanh Thoại
53552,"ĐÊM LANG THANG","Bước lang thang qua từng vỉa hè, biết đêm nay đi về nơi đâu...",Vinh Sử
52987,"ĐÊM LAO XAO","Đêm đông lao xao đêm đông nhớ ai ...",Tường Văn
52988,"ĐÊM MÀU HỒNG","Tay trong tay với ai đang xoay cuồng quay hòa theo tiếng nhạc...",Minh Vy
54968,"ĐÊM MÊ LINH","Canh dài ta ngồi trong rừng cây, vang âm hờn thiên thu...","Nhạc: Văn Giảng, Lời: Võ Phương Tùng"
54447,"ĐÊM MƯA","Mưa tí tách đùa trên phố vắng, mưa thấm ướt hàng cây rủ...","Nhạc: Minh Thư, Lời: Minh Châu"
52006,"ĐÊM MƯA","Đường về nhà em đêm nay mưa rơi, không gian ...",Sông Trà
54707,"ĐÊM MƯA NHỚ ANH","Đếm từng hạt mưa làm dịu nỗi chênh vênh...",Hồ Hoài Anh
53711,"ĐÊM NẰM MƠ PHỐ","Đêm đêm nằm mơ phố bao con đường mưa xóa ...",Việt Anh
54030,"ĐÊM NAY ANH Ở ĐÂU","Nhìn ngôi sao lấp lánh suốt canh thâu...",Phan Huỳnh Điểu
53553,"ĐÊM NAY CÓ MƯA RƠI","Đêm nay có mưa rơi, mưa từng cơn mưa thật gần...",Hoàng Bách
51805,"ĐÊM NAY EM MƠ VỀ ANH","Chiều đã về nằm nghiêng góc trời...",Bảo Chấn
50841,"ĐÊM NAY EM THẤY CÔ ĐƠN","Một chiều anh đã đến...",Nhạc ngoại
52743,"ĐÊM NGẬM NGÙI","Một mình tôi trong mưa gió u hoài, gội tê tái lên đôi bờ vai...",Lương Bằng Vinh
55283,"ĐÊM NGUYỆN CẦU","Nhớ anh đêm từng đêm em mơ em mơ...",Văn Phong
52008,"ĐÊM NGHE TIẾNG MƯA","Người hỡi nhớ anh biết bao đêm rồi...",Đức Trí
54031,"ĐÊM NHIỆM MÀU","Mới hôm nào bên nhau từng ngày ấm áp...",Nguyễn Hải Phong
52182,"ĐÊM ĐÔ THỊ","Màn đêm xuống dần muôn ánh đèn đột nhiên...",Y Vân
50389,"ĐÊM ĐÔNG","Chiều chưa đi màn đêm rơi xuống...",Nguyễn Văn Thương
53129,"ĐÊM ĐỊNH MỆNH","Trong cơn say anh đến bên em, nghe chơi vơi điên đảo con tim...",Trương Lê Sơn
53407,"ĐÊM KHÔNG CÙNG","Buồn rơi giữa đêm mù lẻ loi, sao người còn đi hoài đi mãi...",Từ Công Phụng
51185,"ĐÊM PHƯƠNG NAM","Đêm nằm nghe dòng sông...",Nhất Sinh
54212,"ĐÊM QUA EM MƠ THẤY ANH","Đêm qua em mơ thấy anh...về bên em nhé anh...",Huy Tuấn
53131,"ĐÊM RỪNG ĐAKMIN","Khi ánh dương khuất sau núi cao...",Nguyễn Đức Trung
54213,"ĐÊM SAO TÌNH YÊU","Anh mong cuộc tình đôi ta sẽ không bao giờ rạn vỡ...",Tuấn Phan
54032,"ĐẾM SAO TRÊN TRỜI","Đêm nay mơ cùng nhau vai kề vai...",Bằng Cường
52609,"ĐÊM SAO LUNG LINH","Tìm một vì sao lung linh trên cao, tìm một vì sao...",Sỹ Luân
54708,"ĐÊM TẠ TỪ","Còn lại một đêm thôi rồi mai ta từ tạ...",Sơn Hạ
52009,"ĐÊM TÂM SỰ","Mình gặp nhau như lúc mới quen ban đầu cớ sao...",Trúc Phương
50150,"ĐÊM TÀN BẾN NGỰ","Ai về bến Ngự cho ta nhắn cùng...",Dương Thiệu Tước
51850,"ĐÊM THẤY TA LÀ THÁC ĐỔ","Một đêm bước chân về gác nhỏ chợt nhớ đóa hoa tường vi...",Trịnh Công Sơn
50062,"ĐÊM THÀNH PHỐ ĐẦY SAO","Tôi đang nghe tiếng sóng dòng sông...",Trần Long Ẩn
50903,"ĐÊM THƯƠNG NHỚ","Giá buốt hoang lạnh...",Nhạc Hoa
50138,"ĐÊM THU","Vườn khuya trăng chiếu, hoa đứng yên như mắt buồn...",Đặng Thế Phong
53868,"ĐÊM TÌNH NHÂN","Hai tâm hồn quyện nhau đã thành một ...",Phương Uyên
52610,"ĐÊM TÓC RỐI","Qua một lần yêu đương trắc trở, ta chợt biết rằng...",Hàn Châu
52989,"ĐÊM TRĂNG TÌNH YÊU","Chiều một mình trên phố năm xưa...",Nguyễn Văn Chung
54448,"ĐÊM TRĂNG TRÊN ĐẢO","Từng chiều ngồi đợi chờ, chờ ánh trăng lên trên đảo xa...",Phạm Đăng Khương
52183,"ĐÊM TRẮNG","Đêm nay ra phố mưa trên môi thắm...",Lê Quang
51511,"ĐÊM TRẮNG","Đêm trắng trôi qua tình em như cánh én bay xa...",Phạm Minh Tuấn
50953,"ĐÊM TRƯỜNG SƠN NHỚ BÁC","Đêm Trường Sơn...",Trần Chung
54969,"ĐÊM VŨ TRƯỜNG","Đêm vũ trường anh đón em, mình nép vào nhau...","Nhạc: Anh Bằng, Lời: Lê Văn Dinh-Minh Kỳ"
51071,"ĐÊM YÊU ĐƯƠNG (MANDOLAY)","Trong đêm nhạc vui...",Nhạc Hoa
55284,"ĐÊM XOANG TÂY NGUYÊN","Những bàn chân bàn chân trần trên đất, lướt đi rộn rã bồi hồi...",Nguyễn Cường
53408,"ĐẾN BAO GIỜ EM BIẾT","Như là giấc mơ em thoáng qua, tựa như trăng sao ngút ngàn...",Trương Lê Sơn
51745,"ĐẾN BÊN EM","Đến bên em đêm nay sầu vương cô đơn em nhắc tên người...",Trần Huân
55285,"ĐẾN GIỜ PHÚT NÀY","Đến bây giờ trên thế gian sẽ không còn ai quan trọng với em...",Nhất Trung
51806,"ĐẾN HẸN","Em em ơi cứ mong đến hẹn...",Sông Trà
52744,"ĐẾN SAU MỘT NGƯỜI","Khi em gặp anh tình cờ nơi góc quán quen, chợt ánh mắt...",Phạm Hòa Khánh
54709,"ĐẾN SUỐT KIẾP VẪN CHỜ","Còn đâu vòng tay, còn đâu phút giây tình yêu đắm say...",Nguyễn Hoàng Duy
53409,"ĐẾN VỚI CON NGƯỜI VIỆT NAM TÔI","Này bạn thân ơi năm châu bốn phương...",Xuân Nghĩa
50460,"ĐẾN VỚI EM ĐÊM NAY","Đến với anh đêm nay...",Nhạc ngoại
52184,"ĐI CẤY","Lên chùa bẻ một cành sen, lên chùa...",Dân ca Thanh Hóa
50588,"ĐI CÀY","Em nghe gì không...",Hàn Châu
50411,"ĐI CHÙA LỄ PHẬT","Ngàn hoa tươi hôn chân em...",Hồng Vân - Nhật Tuấn
55286,"ĐI TÌM LỜI RU NỮ THẦN MẶT TRỜI (ĐI TÌM LỜI RU MẶT TRỜI)","Một mình lang thang trên đất này theo dấu chân cha ông...",Y Phôn K’sor
50096,"ĐI QUA VÙNG CỎ NON","Đi qua vùng cỏ non...",Trần Long Ẩn
54033,"ĐI TÌM NẮNG HẠ","Khi hoàng hôn bắt đầu chìm xuống phố...","Nhạc: Nguyễn Tất Tùng, Lời: Lê Cao Vịnh"
52612,"ĐI TÌM TRÁI CẤM","Ta mang trái tim hành lý, giấc mơ cánh chim tung trời...",Mai Thu Sơn
55287,"ĐI TRÊN ĐẤT TỔ","Bao dặm chân người hằng thiết tha, lơ thơ lối hẻm cùng trời hoa...","Nhạc: Doãn Mẫn, Lời: Nguyễn Xuân Sanh"
53269,"ĐI TRONG MƯA BỤI","Làm sao hết nhớ thương em ơi, khi mùa thu dắt mưa qua đời...",Hoàng Trang
51170,"ĐI TRONG HƯƠNG TRÀM","Hò ơ gió Tháp Mười đã thổi...","Nhạc: Thuận Yến, Lời: Hoài Vũ"
52185,"ĐI VÀO TƯƠNG LAI","Muốn làm cơn gió cùng làn mây dần trôi...",Quốc An
51271,"ĐI VỀ NƠI XA","Trong bóng đêm tôi về...",Lê Quang
53555,"ĐIỆN THOẠI YÊU SIM","Ngày hôm qua ta còn gọi phone chuyện trò mà hôm nay...",Nhất Trung
50229,"ĐIỆP KHÚC MÙA XUÂN","Nắng chiếu lung linh muôn hoa vàng...",Quốc Dũng
53712,"ĐIỆP KHÚC TÌNH YÊU","Nhớ nhớ cái hôn đầu tiên, anh chưa dành cho em ...",Trần Tiến
54214,"ĐIỀU ANH MUỐN NÓI","Điều anh muốn nói với em không như lần đầu là lần sau cuối...",Mạnh quân
52746,"ĐIỆU BUỒN LÝ XÀNG XÊ","Người làng quê thương con sông như dòng sữa mẹ...",Hồng Xương Long
51112,"ĐIỆU BUỒN PHƯƠNG NAM","Về Phương Nam lắng nghe...",Vũ Đức Sao Biển
54710,"ĐIỀU ANH CHƯA BIẾT","Anh anh nào đâu biết em luôn cần anh...",Trương Lê Sơn
52186,"ĐIỀU CHƯA NÓI","Tôi có nói gì đâu mà mắt em đầy ý hỏi, mà môi em...","Nhạc: Tô Thanh Tùng, Lời: Huỳnh Dũng Nhân"
54034,"ĐIỀU CON MUỐN NÓI","Cha ơi biết bao lời con muốn nói...",Kỳ Anh
53713,"ĐIỀU EM KHÔNG BIẾT","Muốn qua thêm một ngày, để nhận thêm một nụ cười...",Nguyễn Văn Chung
54711,"ĐIỀU EM ƯỚC","Anh không muốn em rơi dù chỉ một giọt lệ thôi...",Điền Trọng Nguyên
53132,"ĐIỀU GIẢN DỊ","Dịu dàng hạt nắng đùa nhẹ trên áo, đôi môi em...",Phú Quang
54712,"ĐIỀU KỲ DIỆU TỪ ANH","Lại một ngày mới đến, nắng hồng làm lòng ấm áp...",Nguyễn Đình Vũ
54970,"ĐIỀU ƯỚC GIẢN ĐƠN",Nguyễn Hồng Thuận
52747,"ĐIỆU HÒ PHU THÊ","Miếng trầu nên nghĩa phu thê, mẹ cha đã định em về là về...",Đynh Trầm Ca
52187,"ĐIỆU LÝ BUỒN","Ngày ấy em đi điệu lý buồn...",Nhất Sinh
55288,"ĐIỆU LÝ TÌNH QUÊ","Bao tháng năm xa quê giờ đây người nơi phương ấy có nhớ mong...",Sơn Hạ
50586,"ĐIỆU VŨ THẦN TIÊN","Vui hôm nay nâng bước...",Minh Châu
55289,"ĐINH BỘ LĨNH","Thuở thiếu thời, Đinh Bộ Lĩnh hằng ngày chăn trâu...",Trầm Thiên Thu
51914,"ĐỊNH MỆNH","Hỡi người tình em có hay vẫn lặng thầm nơi chốn đây ...",Quốc An
53271,"ĐỊNH MỆNH","Thôi nhé em đừng nhiều hận sầu, đứng thương tiếc để rồi xa xôi...",Song Ngọc
52188,"ĐỊNH MỆNH ĐẮNG CAY","Giọt nước mắt khi nào chảy ngược, dòng đời ...",Thái Khang
54713,"ĐỊNH MỆNH TA GẶP NHAU","Từng đêm anh mơ về em, mơ thấy em trở về...",Duy Anh
53270,"ĐÍNH ƯỚC","Mẹ nói với anh mẹ rất thương em, thương vì nết na nhu mì ngoan hiền...",Giao Tiên
50402,"ĐÒ ĐƯA BẾN KHÁC","Mười hai bến nước biết đâu trong...",Hà Phương
54215,"ĐÒ QUA BẾN SÔNG","Đò qua bến sông, sóng vỗ tình tôi, có nhớ người thương...",Minh Vy
50245,"ĐÒ NGHÈO","Lênh đênh trên sông...",Y Vân
52748,"ĐÒ XƯA","Dòng sông in bóng con đò, ru hời bao khúc dân ca...",Nguyễn Nhất Huy
54035,"ĐÓA HỒNG DÂNG CHA","Một đóa hồng thắm tươi lòng son...",Chúc Linh
51190,"ĐÓA HOA ĐÔI","Ngày ấy bên dậu vắng...","Nhạc: Hữu Xuân, Lời: Ngọc Nhĩ"
52613,"ĐÓA HOA VÔ THƯỜNG","Tìm em tôi tìm mình hạc sương mai, tìm trên non ngàn...",Trịnh Công Sơn
51854,"ĐÓA HỒNG CHO EM","Một đóa hồng đỏ thắm dành tặng em một ngày...",Phạm Đăng Khương
55290,"ĐÓA HỒNG LUNG LINH","Cành hồng từ bàn tay thon mềm, ngàn cánh hoa hồng dịu êm...",Dzoãn Bình
53714,"ĐOẠN BUỒN ĐÊM MƯA","Đêm nay trên phố mưa tơi bời, lòng nghe bao nhung nhớ đầy vơi...",Tú Nhi - Vinh Sử
50868,"ĐOẠN KHÚC CUỐI CHO EM","Trên con đường một mình em...",Hoàng Trọng Thủy
55291,"ĐOÀN QUÂN QUANG TRUNG","Khi nghe quân Thanh giày xéo quê hương...",Xuân Giao
51240,"ĐOẢN XUÂN CA","Nghe xuân sang thấy trong lòng...",Thanh Sơn
52752,"ĐOM ĐÓM","Đom đóm đâu ra hoàng hôn nhạt nhòa ...",Nguyễn Văn Đông
55292,"ĐỘC HUYỀN CẦM","Một dây đàn thả cung đơn mộc, không gian tĩnh lặng tiếng đàn...",Bảo Lan
52888,"ĐÓN DÂU","Làng quê tôi đàn chim líu lo, trẻ thơ đùa vui bên sông...",Minh Vy
53133,"ĐÓN TẾT","Tết ơi tết ơi tết, tết đang đến rồi cười vang đất trời...",Nguyễn Ngọc Thiện
50220,"ĐÓN XUÂN NÀY NHỚ XUÂN XƯA","Đón xuân này tôi nhớ xuân xưa...",Châu Kỳ
52356,"ĐÓN XUÂN VỀ","Đón xuân về cánh mai vàng gió đong đưa lộc non...",Trần Thanh Tùng
50967,"ĐÓN XUÂN","Xuân đã đến rồi gieo rắc ngàn hồn hoa xuống đời...",Phạm Đình Chương
52605,"ĐỎNG ĐẢNH","Na na na... Chiều qua lang thang trên phố quen...",Minh Vy
53556,"ĐỐ TÌNH","Con suối trong ngần trong, suối nhỏ nhẹ nhàng trôi...",Quốc Trung
53715,"ĐỘC HUYỀN","Từ mất nhau trong đời hẳn người đã quên tôi...",Trần Trịnh
54216,"ĐÔI","Cứ chung đường tôi và em, cứ như là đã yêu...",Quốc Bảo
50938,"ĐÔI BỜ","Đêm dài qua dưới mưa rơi...",Nhạc Liên Xô
51006,"ĐÔI CÁNH THIÊN THẦN","Cho tôi xin một đôi cánh...",Khánh Băng
52010,"ĐÔI CHÂN THIÊN THẦN","Thoáng một chiều chợt buồn tôi bước lang thang...",Lương Bằng Quang
52890,"ĐÔI GIÀY VẢI","Một chiều bước trên đường hoang vắng, ngày hè cơn giông...",Nguyễn Hải Phong
52489,"ĐÔI LỜI VỚI HUẾ","Ơ... Dạ thưa xứ Huế bây chừ, vẫn còn núi Ngự...",Thanh Sơn
50679,"ĐÔI LỜI","Em xin nghe anh nói...",Nhạc ngoại
50879,"ĐÔI MẮT HUYỀN","Tôi nhớ ngày qua...",Thông Đạt
53134,"ĐÔI MẮT MÙA XUÂN","Mùa xuân đang đến nói em điều gì...",Trần Huân
52751,"ĐÔI MẮT NGƯỜI SƠN TÂY","Thương nhớ ơ hờ thương nhớ ai, sông xa từng lớp lớp...","Nhạc: Phạm Đình Chương, Lời: Quang Dũng"
54450,"ĐÔI MẮT NGƯỜI XƯA","Chuyện tình của tôi tan vỡ từ lâu rồi, tưởng không bao giờ còn nhớ...",Ngân Giang
52490,"ĐÔI MẮT NHUNG","Đôi mắt em tựa như sóng trào, biết giận hờn...",Vũ Quốc Việt
52616,"ĐÔI MẮT PLEIKU","Có hàng thông xanh trong đôi mắt em...",Nguyễn Cường
54217,"ĐÔI MẮT TRẺ THƠ","Ôi xinh sao đôi mắt trẻ thơ, đôi mắt trong rạng ngời...",Phạm Thế Mỹ
51851,"ĐÔI MẮT TRONG ĐÊM","Một chiều thu lá sân trường không ngừng bay chơi vơi...",Trịnh Nam Sơn
50631,"ĐÔI MẮT","Mẹ cho con đôi mắt sáng ngời...",Xuân Hồng
53716,"ĐÔI MẮT","Từng ngày trôi qua mau nụ cười trao nhau...",Nguyễn Hải Phong
53717,"ĐÔI MƯƠI TUỔI XUÂN","Chiều lang thang nhìn mây trôi, nghe gió như đùa trên tóc em...",Vũ Quốc Việt
52011,"ĐÔI NGẢ CHIA LY","Em ơi nép vào lòng anh, má kề bên nhau...",Khánh Băng
54218,"ĐÔI NGÃ ĐÔI ĐƯỜNG","Tình đó vẫn mãi in trong lòng anh, ngày xưa ta yêu...",Quang Mẫn
50221,"ĐÔI NGẢ ĐÔI TA","Một đêm trăng sáng...",Trần Thiện Thanh
52891,"ĐÔI NGẢ","Ngày nao ta quen biết nhau, để rồi đời chia đôi ngả...",Nguyễn Hữu Thiết
51343,"ĐỔI THAY","Hãy thắp ánh sáng trong hồn tôi...",Kim Tuấn
55293,"ĐỔI THAY","Lá xa cành héo sầu từ tuổi xanh, anh bỏ đi rồi buồn lắm anh ơi...",Lê Mộng Bảo
50100,"ĐỒI THÔNG","Ngồi trên đồi vắng bên gốc cây thông già ...",Y Vân
54219,"ĐỒNG HỒ CÁT","Từng hạt cát, trong đêm anh lặng nhìn từng hạt cát...",Nguyễn Hoàng Linh
53718,"ĐỒNG LÚA REO","Đồng lúa reo tay người rộn ràng, lời hát nhanh...",Tôn Thất Lập
52491,"ĐỒNG NAI MÙA SẦU RIÊNG","Giấu anh trong vườn cây, dưới gốc sầu riêng nhỏ...","Nhạc: Trần Viết Bính, Thơ: Thanh Dạ"
52012,"ĐỒNG ĐỘI","Chúng tôi ngồi kề vai bên nhau trăng trôi qua...",Hoàng Hiệp
52892,"ĐỒNG SÂU XỨ LA","Kẻ lạ người xa khi em về qua đó...",Hà Phương
50049,"ĐỒNG XANH (GREEN FIELD)","Đồng xanh là chốn đây...","Nhạc ngoại, Lời Việt: Lê Hựu Hà"
52753,"ĐỐT CHÚT LÁ KHÔ","Chớ khóc nhé khi tình bay xa, đừng vội quên bao nhiêu...",Lê Quang
53719,"ĐỢI","Anh chẳng thể thấy những nỗi nhớ của em...",Thăng Long - Đại Nhân
50655,"ĐỢI","Em đứng trên ư cầu...",Huy Thục - Văn Phương
54036,"ĐỢI ÁNH SAO RƠI","Bước chân từ phố khuya về, bỗng nghe lòng thấy rã rời...",Hà Quang Minh
51852,"ĐỢI BƯỚC ANH VỀ","Thời gian trôi đi mau bao đêm qua bên nhau ...",Trịnh Nam Sơn
55294,"ĐỢI CHỜ MÌNH ÊN","Con chim trên cành ăn trái ngọt ngào quê hương...",Minh Vy
53869,"ĐỢI CHỜ NHỮNG MÙA ĐÔNG","Thà đừng biết thà đừng quen thà đừng yêu...",Hoài An
51274,"ĐỢI CHỜ PHỐ XƯA","Dòng đời cuốn trôi...","Nhạc Nhật, Lời Việt: Lê Tú"
50200,"ĐỢI CHỜ TRONG CƠN MƯA","Chờ em chờ em, đợi em đợi em chiều mây xám...",Thế Hiển
52889,"ĐỢI CHỜ","Có một miền xa xa xa lắm, có một miền bên tôi đêm vắng ...","Nhạc: Thuận Yến, Lời: Thế Hùng"
52488,"ĐỢI CHỜ","Đợi chờ anh em chẳng tính từng giây...",Trương Tuyết Mai
54222,"ĐỢI CHỜ LÀ HẠNH PHÚC","Ôm em trong tay nói câu ly biệt, nhìn em khóc...",Khánh Đơn
52750,"ĐỢI EM","Khóc thật nhiều nhớ thương thật nhiều, ngày mai tiễn em...",Duy Mạnh
54220,"ĐỜI BẮT TÉP NUÔI CÒ","Bắt tép nuôi cò, đời bắt tép nuôi cò, cò lớn cò bay...",Phi Bằng
54221,"ĐỜI BỖNG VUI","Đã có những lúc tôi luôn muộn phiền, đã có những lúc...",Đức Trí
52614,"ĐỜI CA SĨ","Thật chậm, thật nhẹ nhàng, tôi bước đi...",Dzoãn Bình
51273,"ĐỜI CA SĨ","Tưởng đời ca sĩ không sao biết nhớ thương...","Nhạc Indo, Lời Việt: Quốc Bình"
52749,"ĐỜI CHỈ LÀ BỂ DÂU","Ước mộng chi nhiều rồi được gì đâu, em biết tình ta...",Thanh Sơn
50394,"ĐỜI CHƯA TRANG ĐIỂM","Gọi em về cho đời...",Vinh Sử
55295,"ĐỜI EM KHÔNG LẺ LOI","Phía sau những con đường là một vầng trăng khuyết...",Nguyễn Nhất Huy
50205,"ĐỜI GỌI EM BIẾT BAO LẦN","Đi về đâu hỡi em...",Trịnh Công Sơn
55296,"ĐỜI KHÔNG CÒN NHAU","Quay lưng đi tôi mới biết là mất em thật rồi...",Diệu Hương
53411,"ĐỜI KHÔNG NHƯ LÀ MƠ","Đêm qua anh nằm mơ thấy đôi ta sánh vai nên vợ chồng...",Hàn Châu
54451,"ĐỜI MẸ","Một đêm lặng im, mẹ ra dòng sông nhớ lại một đời...",Huỳnh Phương Nam
50649,"ĐỜI PHÙ DU","Đời phù du có nghĩa gì...",Nhạc Hoa
54714,"ĐỜI THẬT BUỒN KHI VẮNG ANH","Dẫu vẫn biết anh không hề yêu...",Vĩnh Tâm
54452,"ĐỢI YÊU","Em yêu anh rất đắm say, mặt trời rực rỡ như trên môi hồng...",Lê Quang - Mỹ Tâm
50337,"ĐỜI THẬT VUI TƯƠI (I JUST CALL TO SAY I LOVE YOU)","Mùa xuân chưa sang...",Nhạc ngoại
53870,"ĐƠN CÔI","Ngồi nhìn trên cao ngắm sao đêm nay...",Quỳnh Như
55297,"ĐƠN GIẢN LÀ ANH YÊU EM","Nếu có thể với đôi tay nắm lấy hết ngôi sao trên trời...",Nguyên Chấn Phong
52492,"ĐỨA BÉ","Trong đêm một bàn chân bước bé xíu lang thang...",Minh Khang
50276,"ĐƯA EM VỀ BÊN ĐÓ","Tôi đưa em về đó...",Bằng Giang
54715,"ĐƯA EM VỀ KIẾN GIANG","Anh đưa em về thăm quê anh xứ Lệ, nơi giọng hò ru anh thời thơ trẻ...",Xuân Đồng
50439,"ĐƯA EM XUỐNG THUYỀN","Nào đi thôi em ơi, bình minh đang rạng ngời...",Hàn Châu
51915,"ĐƯA NHAU VỀ","Trong đêm u tối bao la mây giăng muôn lối đôi ta...",Đỗ Đình Phúc
51267,"ĐỪNG ANH NHÉ","Đừng đừng anh nhé, đừng đón em khi trường tan...",Thế Hiển
52617,"ĐỪNG BẮT EM PHẢI LỰA CHỌN","Đừng bắt em phải lựa chọn khi tình yêu chưa đến...",Vũ Quốc Bình
54971,"ĐỪNG BUỒN NỮA EM","Còn gì một giấc mơ, giấc mơ tình yêu...",Đỗ Quang
55298,"ĐỨNG DẬY VƯƠN VAI","Rồi gượng dậy vươn vai và thức giấc sau đêm dài...",Nguyễn Văn Chung
52618,"ĐỪNG ĐỂ NGƯỜI TA BUỒN","Đắng cay thật nhiều rồi cũng xa nhau mãi thôi...",Vũ Quốc Bình
53135,"ĐỪNG ĐỂ TRÁI TIM ANH PHẢI ĐAU","Đừng để trái tim anh phải đau, thà người hãy nói đi một câu...",Trung Quân
52493,"ĐỪNG ĐÙA GIỠN VỚI TÌNH YÊU","Tình yêu không như trò đùa đâu em, đừng bắt cá hai tay...",Nguyễn Minh Anh
54037,"ĐỪNG GẶP HÔM NAY ANH NHÉ","Anh đừng gặp hôm nay anh nhé...",Thu Hà
51544,"ĐỪNG GIẬN HỜN XA NHAU","Những ngày em xa tôi, biết rằng em có buồn...",Trương Quang Lộc
