52016,"EM Ở NÔNG TRƯỜNG EM RA BIÊN GIỚI","Trên nông trường không xa lắm...","Trịnh Công Sơn"
51480,"GÁNH HÀNG RONG","Trên con phố khuya...","Lê Quốc Dũng"
52017,"EM SẼ LÀ NGƯỜI RA ĐI","Yêu nhau cho nhau từng nụ hôn, nồng ấm ân ái hôm nào...","Thái Khang"
52018,"EM TẬP ĐẾM","Em tập đếm từ 1 lên 5...","Sông Trà"
51483,"NGƯỜI VỀ THÀNH PHỐ","Người đã đi đi trên non cao...","Phạm Thế Mỹ"
51482,"MÃI KHÔNG PHAI","Em ơi cho dù năm tháng qua...","Anh Tuấn"
52019,"EM VỀ KẺO TRỜI MƯA","Nếu chiều nay không có anh ai sẽ đưa em về...","Ngân Giang"
51485,"BÀI CA XÂY DỰNG","Bạn đời ơi bạn có nghe chăng...","Hoàng Vân"
51484,"TÌM LẠI LẦN NỮA","Ta cố tìm lại nơi cuối phố ...","Vũ Quốc Việt"
51487,"CÂY CẦU DỪA","Đã lâu lắm rồi em về thăm lại chốn xưa ...","Hàn Châu"
51486,"TRÊN DÒNG SÔNG NHỎ","Quê hương tôi có dòng sông nhỏ...","Hàn Châu"
51489,"SAU LẦN HẸN CUỐI","Sau lần hẹn cuối em về...","Hoài Nam"
51488,"BÊN EM MÙA XUÂN","Nhịp bước nhịp bước...","Hoài An"
52010,"ĐÔI CHÂN THIÊN THẦN","Thoáng một chiều chợt buồn tôi bước lang thang...","Lương Bằng Quang"
52011,"ĐÔI NGẢ CHIA LY","Em ơi nép vào lòng anh, má kề bên nhau...","Khánh Băng"
52012,"ĐỒNG ĐỘI","Chúng tôi ngồi kề vai bên nhau trăng trôi qua...","Hoàng Hiệp"
52013,"EM ĐÃ BIẾT KHÓC RỒI SAO","Khi em ra đi em không nói một lời...","Thái Khang"
52014,"EM ĐI TRÊN CỎ NON","Em đi trên cỏ non mọc ôm đôi bờ đường đê...","Bắc Sơn"
52015,"EM MƠ GẶP BÁC HỒ","Đêm qua em mơ gặp Bác Hồ ...","Xuân Giao"
52004,"ĐÃ QUÁ NHIỀU NỖI ĐAU","Làm sao tôi quên đi những ngọt ngào đã trao về người...","Nhất Trung"
52003,"DUYÊN DÁNG ÁO HOA","Dáng vóc em ngọc ngà thêm tha thướt chiếc áo dài hoa...","Minh Châu"
52002,"DU KÍCH CA","Anh em trong đoàn quân du kích, cùng vác súng...","Đỗ Nhuận"
52001,"DĨ VÃNG BUỒN","Chuyện ngày xưa em đôi tám mộng mơ...","Thanh Sơn - Phố Thu"
52000,"DẤU CHÔN TÌNH BUỒN","Kìa mùa thu sang còn đây mà anh đã ra đi lãng quên tình em...","Quốc Vượng"
52009,"ĐÊM TÂM SỰ","Mình gặp nhau như lúc mới quen ban đầu cớ sao...","Trúc Phương"
52008,"ĐÊM NGHE TIẾNG MƯA","Người hỡi nhớ anh biết bao đêm rồi...","Đức Trí"
52007,"CĂN NHÀ MỘNG ƯỚC","Chuyện tình ngày xưa anh với em yêu nhau...","Hoàng Phương"
52006,"ĐÊM MƯA","Đường về nhà em đêm nay mưa rơi, không gian ...","Sông Trà"
52005,"ĐÊM BUỒN PHỐ THỊ","Khi phố nhỏ êm đềm chìm giấc trong đêm...","Ngọc Sơn"
53579,"MONG NGƯỜI TA LUÔN TỐT LUÔN YÊU EM","Một cuộc tình buồn không có ai mong đợi đâu...","Nhất Trung"
53578,"MONG MANH TÌNH ĐẦU","Mối tình đầu chơi vơi sao em tôi đánh rơi nắng mong manh...","Quốc An - Sông Thao"
53577,"MẦM CHỒI LÁ","Mầm chồi lá là ba chúng mình mầm tí teo trông thật là xinh ...","Đỗ Lập"
53576,"LÝ KÉO CHÀI","Gió lên rồi căng buồm cho khoái, gác chèo lên...","Dân ca Nam Bộ"
53575,"LƯU THỦY","Đời đẹp đời nở hoa vang câu hò rộn ràng lời ca...","Dân ca Trị Thiên"
53574,"LỜI RU","Ầu ơ ai hát trong đêm, lời buồn da diết...","Nhạc: Nhất Sinh, Thơ: Thủy Tiên"
53573,"LỜI HÁT KINH CẦU","Xin thắp lên một ngọn nến kính dâng trước nỗi đau con người...","Minh Châu"
53572,"KIM TIỀN","Bắt tay i ngồi lại đây không mấy khi mà đặng sum vầy...","Dân ca Trị Thiên"
53571,"KHÚC NHẠC NGÀY XUÂN","Ngàn hoa thắm tươi hé môi cười mừng chào đón xuân...","Nhật Bằng"
53570,"KHÚC NHẠC MỪNG XUÂN","Cùng nhau ta hát, hát vang khúc nhạc xuân...","Nguyễn Ánh 9"
53568,"HƯƠNG THÁNG GIÊNG","Nắng xuân rơi rớt trên bờ vai em tôi, ánh lên hôm này...","Lương Bằng Quang"
53567,"HƠI ẤM NGÀY XƯA","Ngày nắng đã tắt buông trên cuộc tình héo hắt bao yêu thương...","Nguyễn Hồng Thuận"
53569,"INH LẢ ƠI","Inh Lả ơi Sao noọng ời khắp núi rừng Tây Bắc sáng ngời...","Dân ca Thái"
53564,"HOA NẮNG","Ngày qua phố thấy em khẽ nhìn, nhìn em bước...","Vũ Văn Hà"
53563,"HIU HẮT ĐỜI NHAU","Theo anh nghĩ trong cuộc tình này thì cả hai ta đều có lỗi...","Lê Vũ"
53566,"HÒ BA LÝ","Ba lý tang tình mà nghe ta hò ba lý tình tang ba lý tình tang...","Dân ca Quảng Nam"
53565,"HOANG MANG","Những câu nói trên đầu môi phải chăng người trao...","Võ Hoài Phúc"
53560,"GIỜ Ở ĐÂU EM CŨNG THẤY ANH","Một cuộc tình chỉ vừa dang dở một cuộc tình chỉ là dối gian...","Nhất Trung"
53562,"HẠNH PHÚC","Hạnh phúc đã đến đây bên em tình anh thắp sáng nơi con tim...","Duy Mạnh"
53561,"HÀ NỘI HUẾ SÀI GÒN","Trên đất mẹ nắng hồng như lụa trải nghìn năm...","Nhạc: Hoàng Vân, Lời: Lê Nguyên - Hoàng Vân"
53559,"GIỌT SƯƠNG VÀ CHIẾC LÁ","Nhẹ nhàng tia nắng mai xóa tan sương mù...","Hồ Hoài Anh"
53558,"EM SẼ SỐNG VÌ EM","Thôi đi thôi đi anh xin anh chớ nói nữa em không tin anh đâu...","Nguyễn Hoài Anh"
53557,"EM SẼ LÀ GIẤC MƠ","Đã có lúc anh như thờ ơ chẳng biết em ở bên...","Lưu Thiên Hương"
53556,"ĐỐ TÌNH","Con suối trong ngần trong, suối nhỏ nhẹ nhàng trôi...","Quốc Trung"
53551,"ĐÂU CHỈ LÀ NƯỚC MẮT","Từng chiều về lặng nhìn chiếc lá rơi, khi mùa đông ngang qua...","Bằng Cường"
53550,"ĐẮNG CAY EM VẪN CHỜ","Hoa vẫn rơi trên con đường đi, vội vàng áng mây kia trôi về đâu...","Thu Hà - Hamlet Trương"
53555,"ĐIỆN THOẠI YÊU SIM","Ngày hôm qua ta còn gọi phone chuyện trò mà hôm nay...","Nhất Trung"
53554,"ĐỂ MỘT LẦN ANH NÓI","Để một lần anh nói anh sẽ yêu em yêu trọn đời...","Minh Vy"
53553,"ĐÊM NAY CÓ MƯA RƠI","Đêm nay có mưa rơi, mưa từng cơn mưa thật gần...","Hoàng Bách"
53552,"ĐÊM LANG THANG","Bước lang thang qua từng vỉa hè, biết đêm nay đi về nơi đâu...","Vinh Sử"
52091,"TIẾN BƯỚC DƯỚI QUÂN KỲ","Vừng đông đã hửng sáng, núi non xanh ngàn trùng xa...","Doãn Nho"
52090,"THƯƠNG NHỚ","Giận hờn chi anh cho em bối rối, anh biết em mỗi ngày...","Thanh Tâm"
52095,"TÌNH CHỈ ĐẸP KHI CÒN DANG DỞ","Tôi đã yêu em từ muôn kiếp nào, cho dẫu mai sau...","Thủy Tiên"
52094,"TÌNH CA MÙA XUÂN","Nửa đêm nghe xuân về, nghe đời lên rất trẻ...","Tôn Thất Lập"
52093,"TÌNH BÁC SÁNG ĐỜI TA","Từ trong chiến hào hôm nào nghe tiếng Bác, hồn ta...","Nhạc: Lưu Hữu Phước, Lời: Long Hưng - Minh Tuyền"
52092,"TIN NHẮN CỦA ANH","Đêm nay đông vui sao chỉ em u sầu ngồi một mình...","Minh Nhiên"
53546,"CÔ ĐƠN TRONG VÒNG TAY","Anh xa em ngày ấy gió mưa lặng câm, quanh em không còn nữa...","Vĩnh Tâm"
53545,"CÓ NHỮNG CHIỀU EM ĐẾN","Đêm nay mưa thật lâu, có biết không con tim lạnh lùng...","Minh Vy"
53548,"DẤU CHÂN KỶ NIỆM","Chuyện tình đôi mươi chan chứa không bao giờ vơi...","Thúc Đăng"
53547,"CƯỠI NGỰA TRE","Thú quá này vui ghê bé cưỡi ngựa bằng que tre...","Việt Anh"
53549,"DỊU DÀNG ĐẾN TỪNG PHÚT GIÂY","Anh đang cầm trên đôi tay bông hoa tình yêu lâu nay...","Lương Bằng Quang"
52098,"TÌNH XUÂN","Gió xuân nhẹ nhàng đưa hương nồng nàn...","Kỳ Anh"
52099,"TÌNH YÊU NGƯỜI TRAO LÀ THẾ THÔI","Chìm trong màn đêm một nỗi hoang tàn, tìm trong rượu cay...","Hòa Khánh"
52096,"TÌNH CHIA ĐÔI","Em đi về đâu để anh mãi tìm...","Đỗ Đình Phúc"
53540,"CHUYỆN TÌNH KHÔNG SUY TƯ","Tình yêu mới vừa hôm qua mà nay mắt trông mắt cay...","Tâm Anh"
52097,"TÌNH ĐẾN TÌNH ĐI","Tình đến cho ta dệt ý thơ, tình đến cho ta phút mong chờ...","Nguyễn Tuấn Khanh"
53542,"CHÚC TẾT NGÀY XUÂN","Tết tết tết ngày tết đến mùa xuân rộn ràng...","Tiến Luân"
53541,"CHUYỆN YÊU ĐƯƠNG","Anh ơi có biết những chuyện tình đẹp mãi có thật là...","Quốc Dũng"
53544,"CON GÁI TUỔI TEEN","Một hai ba bốn năm sáu chàng trai đừng nên theo em...","Minh Khang"
53543,"CON CHIM MANH MANH","Con chim manh manh nó đậu cây chanh...","Dân ca Nam Bộ"
52081,"RẤT HUẾ","Giữ chút gì rất Huế đi em, nét duyên là trời đất giao hòa...","Nhạc: Võ Tá Hân, Lời: Huỳnh Văn Dung"
52082,"SAO ĐỔI NGÔI","Vì sao rơi ô hay, vì sao rơi đêm nay tinh tú buồn chi...","Bảo Trường"
52083,"SÀI GÒN QUẬT KHỞI","Rầm rập bước chân ta đi rung chuyển đường phố...","Hồ Bắc"
52084,"TA ĐÂU CÓ SAY","Hãy đến bên ta đêm nay cạn chén rượu buồn...","Duy Mạnh"
52080,"QUÊN ĐI HẾT ĐAM MÊ","Hãy trả lại tình yêu năm nào, những nụ cười ánh mắt...","Nhật Trung"
52089,"THỜI SINH VIÊN","Chuyện hàng ngày thời sinh viên cuộc sống bao điều gian khó...","Đỗ Đình Phúc"
52086,"THOÁNG MÂY BAY","Đời lênh đênh trôi dòng nước một thoáng mây bay...","Đức Huy"
52085,"THẦM MONG","Khi con tim yêu đương ấm nồng, có ai hay ai đang bơ vơ...","Hoài An"
52088,"THƠ TÌNH CUỐI MÙA THU","Cuối trời mây trắng bay, lá vàng thưa thớt quá...","Nhạc: Phan Huỳnh Điểu, Lời: Xuân Quỳnh"
52087,"THOÁT LY","Thôi mình đi còn trông chờ chi tình mình chỉ thêm xót xa...","Quốc Dũng"
52072,"NHỚ NHAU HOÀI","Em ở nơi nào có còn mùa xuân không em...","Anh Việt Thu, Thiên Hà"
52073,"NHỚ ƠN THẦY CÔ","Về lại trường xưa với bao kỷ niệm, bóng dáng cô thầy...","Nguyễn Ngọc Thiện"
52070,"CON MÈO CON CHUỘT","Con mèo con chuột, con chuột con mèo...","Sông Trà"
52071,"NGƯỜI TÌNH MO CAU","Trò chơi thuở bé anh ưa kéo mo cau...","Vinh Sử"
52079,"QUÊ HƯƠNG MÙA XUÂN","Vui đón xuân sang nghe vè năm mới năm me...","Tiến Luân"
52078,"QUA NGÕ NHÀ EM","Anh vẫn đi về qua ngõ nhà em, chân bước...","Vinh Sử"
52077,"PHƯỢNG BUỒN","Em đến với anh vào một ngày trời đẹp nắng...","Nguyên Vũ"
52076,"PHỐ VẮNG EM RỒI","Mưa khuya hắt hiu xuyên qua mành tình ngăn cách rồi...","Mạnh Phát, Nguyễn Đan Thanh"
52075,"NỤ HÔN MÙA XUÂN","Mùa xuân ơi mùa xuân ơi, mùa xuân đã đến mùa xuân đã đến...","Lê Quốc Dũng"
52074,"NỔI LỬA LÊN EM","Trăng đã dậy rồi khơi bếp hồng lên nhé...","Nhạc: Huy Du, Lời: Giang Lam - Huy Du"
53591,"NGÀY HÔM NAY","Hôm nay xuống phố lòng nhẹ nhàng đôi chân bước thênh thang...","Nguyễn Hải Phong"
53590,"NẾU YÊU EM","Em không quên sao những phút giây khi ta bên nhau...","Quốc Vượng"
52060,"MÙA XUÂN THIẾU NỮ","Ta chờ đợi trong ngại ngần bối rối, tiếng cười em...","Nhạc: Mai Thu Sơn, Lời: Lê Long"
52061,"MƯA","Mưa rơi rơi trên đường, mưa rơi suốt canh trường...","Văn Phụng"
52062,"MƯA RỪNG","Mưa rừng ơi mưa rừng, hạt mưa nhớ ai mưa triền miên...","Huỳnh Anh"
53594,"NGÀY TẾT QUÊ EM","Tết tết tết tết đến rồi tết tết tết tết đến rồi...","Từ Huy"
52064,"NẮNG XUÂN HỒNG","Lá la là... nắng xuân hồng ấm áp má thơm nồng...","Dzoãn Bình"
53595,"NGÔI SAO CHỨNG NHÂN","Tìm một ngôi sao tận trên trời cao để làm chứng nhân...","Lương Bằng Quang"
52063,"NẮNG GIÓ VÀ EM","Có những điều chỉ có ở trong mơ, có những sự thật...","Trần Quốc Hùng"
52066,"NGÀY MAI ANH LÊN ĐƯỜNG","Màn đêm buông trên đường, hàng me lung linh...","Nhạc: Thanh Trúc, Lời: Lê Giang"
53592,"NGÀY KHÔNG MƯA","Tối qua còn chút mưa phùn để rồi cây lá xanh màu tháng giêng...","Quốc Trung - Dương Thụ"
53593,"NGÀY TẾT ĐẾN RỒI","Ngày tết đến rồi còn gì vui hơn mặc áo mới ngày tết đến rồi...","Phạm Đăng Khương"
52065,"NGÀY MAI ANH ĐI","Ngày mai khi bình minh anh sẽ ra đi, em ở lại đây...","Duy Mạnh"
53598,"NGƯỜI VÔ HÌNH","Ngồi bên anh nhưng sao nước mắt em rơi...","Nhất Trung"
52068,"NGƯỜI LÍNH GIÀ VUI VẺ","Năm xưa ấy ta lên đường cầm tầm vông đánh Tây...","Thanh Trúc"
52067,"NGƯỜI GIAN DỐI SẼ GẶP NGƯỜI GIAN DỐI","Đường khuya cô đơn tôi bước bóng tối soi từng bước chân...","Nguyễn Hoài Anh"
53599,"NGƯỢC DÒNG HƯƠNG GIANG","Ngược dòng Hương Giang sóng dập dìu mênh mang ...","Đức Trịnh"
53596,"NGỒI TỰA MẠN THUYỀN","Ngồi rằng là ngồi tựa í a có mấy mạn ối a a a mạn thuyền ...","Dân ca quan họ Bắc Ninh"
53597,"NGUYỆN CẦU","Lắng nghe cung đàn điệu buồn sao oán than tưởng chia tay ...","Thanh Sơn"
52069,"NGƯỜI NHỚ KHÔNG NGƯỜI","Người nhớ không người ngày bên nhau tha thiết tình đầu...","Hoài An"
54193,"CÓ KHI NÀO","Bên anh bao ngày tháng qua và bên anh em suy tư...","Võ Mạnh Hiền"
54194,"CÓ MỘT NGÀY NHƯ THẾ","Cất tiếng hát ước mơ xin yêu thương luôn đong đầy...","Vũ Quốc Việt"
54195,"CON ĐÒ LỠ HẸN","Bóng đò cập ngang bến sông, biết anh sang lòng em vui...","Phạm Hòa Khánh"
54196,"CON ĐƯỜNG EM MƠ","Na na na na...nhẹ nhàng làn mây bay qua tháng ngày...","Võ Thiện Thanh"
52050,"MÃI MÃI YÊU EM","Yêu em cho cô đơn thôi không về mang nỗi buồn...","Cao Minh Thu"
52051,"MÀU MẮT NHUNG","Con đường trơn ướt tiễn em ra đi chiều nay mùa thu mưa bay...","Đức Huy"
54190,"CHUYỆN TÌNH DƯỚI MƯA","Hạnh phúc với anh là những giây phút bên em, thế nhưng...","Nguyễn Văn Chung"
53580,"MỘT ĐÊM ÊM ĐỀM","Nhiều đêm nhớ mong âm thầm trời khuya vắng tanh im lìm...","Tường Văn"
54191,"CHƯA BAO GIỜ","Trong cơn mưa đêm, nhẹ như gió trôi qua không gian...","Việt Anh"
54192,"CÓ BAO GIỜ ANH BIẾT","Dù em đã biết anh sẽ không còn yêu em, những tháng ngày...","Anh Tuấn"
53581,"MỘT MÙA XUÂN NHO NHỎ","Mọc giữa dòng sông xanh một bông hoa tím biếc...","Nhạc: Trần Hoàn, Thơ: Thanh Hải"
52055,"MONG CHỜ","Nhớ những phút say đắm mình có nhau, đôi trái tim...","Võ Thiện Thanh"
53582,"MÙA ĐÔNG NĂM ẤY","Mùa đông năm ấy sao sáng soi cuối trời...","Hoài Đức"
52054,"MIỀN NAM NHỚ MÃI TÊN NGƯỜI","Dẫu núi có mòn mà sông kia có cạn, miền Nam ơi...","Nhạc: Lưu Cầu, Lời: Trần Nhật Lam"
53583,"MÙA ĐÔNG XỨ LẠ","Ngọn gió ơi sao làm rơi lá hoài mùa thu qua rồi phải không...","Duy Mạnh"
52053,"MIỀN CÁT TRẮNG","Một mình anh lang thang trên phố nhớ mùa mưa qua...","Lê Quang"
53584,"MÙA XUÂN ĐẾN RỒI","Mùa xuân đến nơi rồi trời bao la thắm tươi...","Nguyễn Phú Yên"
52052,"MÂY VÀ NÚI","Hơ hơ hơ... xưa mây vẫn hay thường lang thang ngao du...","Vĩnh Tâm"
53585,"MÙA XUÂN HƯƠNG PHỐ","Mượt mà tóc em từng sợi nắng lụa là áo em nhành mai vàng...","Trương Quang Tuấn"
52059,"MÙA XUÂN CHÚC NHAU","Năm mới đi lễ chùa cầu xin phúc muôn nhà...","Tiến Luân"
54198,"CON HẠC GIẤY","Tình yêu nơi đâu nơi đâu, băng qua đêm thâu...","Võ Thiện Thanh"
53586,"MÙA XUÂN LỘC MỚI","Mùa xuân mùa xuân mai vàng lộc mới bướm vàng phơi phới...","Nguyễn Ngọc Thiện, Tạ Nghi Lễ"
52058,"MÙA MƯA ĐI QUA","Anh dìu em về đường về nhà em qua phiến đá...","Du Uyên"
54197,"CON ĐƯỜNG TÌNH YÊU","Có một con đường mang tên là tình yêu, khi tôi bước...","Đào Trọng Thịnh"
53587,"MƯA PHỐ CHIỀU NAY","Ai mang cho ai những ngày xưa bao nồng say...","Hoài An"
52057,"MÙA ĐÔNG SẮP ĐẾN","Mùa đông sắp đến trong thành phố, buổi chiều...","Đức Huy"
53588,"MƯA RƠI CUỐI TUẦN","Hôm nay phố vui tối cuối tuần xôn xao đón đưa...","Hoàng Bách"
52056,"MỘNG DƯỚI HOA","Chưa gặp em tôi vẫn nghĩ rằng có nàng thiếu nữ...","Nhạc: Phạm Đình Chương, Lời: Đinh Hùng"
54199,"CON THUYỀN ƯỚC MƠ","Khi ban mai đang đến, thật dịu dàng trìu mến...","Tường Văn"
53589,"NẮNG SÂN TRƯỜNG","Bạn ơi đong đưa trên cao nghe du dương ve kêu từ lá non...","Lương Bằng Quang"
54298,"NGÀY HÔM QUA","Mùa đông đã sang, mang theo từng cơn từng cơn mưa và gió...","Võ Thiện Thanh"
54299,"NGÀY MAI TRỜI LẠI SÁNG","Có lúc thấy vui, nhưng cũng có lúc thấy buồn...","Nguyễn Hồng Thuận"
54296,"NGÀY ĐẦU TIÊN ĐẾN TRƯỜNG","Ngày đầu tiên khi tôi lớn lên, nghe tiếng reo vui...","Vũ Quốc Bảo"
54297,"NGÀY EM XA ANH","Mới đó hôm qua mình còn bên nhau, từng nụ hôn nồng cháy...","Duy Mạnh"
54295,"NGÀN LẦN KHẮC TÊN EM","Đêm bỗng nhiên giọt nước mắt thấm mi cay...","Nguyễn Hồng Thuận"
54294,"NẾU NHƯ NGÀY ĐÓ","Nếu như ngày đó ta không gặp nhau, thì chắc nay...","Hoàng Nhã"
54293,"NẾU","Hư hư hư hư...rồi lúc vắng anh cô đơn tìm về với em...","Phúc Trường"
54292,"NẮNG VÀNG BIỂN XANH VÀ ANH","Nắng lên rồi đêm vội đi ngày đang tới, đất với trời...","Lê Hựu Hà"
54291,"NẮNG LỤA VÀNG","Ngày xưa em đến em mặc áo lụa vàng, em đi trong nắng...","Phạm Thế Mỹ"
54290,"NAM NHI","Cuộc đời luôn đổi thay và từng ngày mang niềm vui...","Nguyễn Dân"
54276,"LỜI EM CÔ GÁI LỆ NINH","Từ cửa sông Nhật Lệ mời anh về thăm quê...","Trần Hoàn"
54277,"LỜI HỨA","Vì sao anh lại đi, lệ hoen cay bờ mi, người yêu...","Phạm Bá Đức"
54274,"LỠ CHUYẾN ĐÒ CHIỀU","Con nước lên chưa, sao bến đò chiều nay vắng anh...","Trần Vũ Anh Bình"
54275,"LỜI CHIA TAY","Sáng thức giấc nghe sao bồi hồi, bỗng muốn nói...","Thanh Nhã"
54278,"LỜI MẸ RU","Lời mẹ ru à à ơi, a í a à ru hời, à à ơi lời mẹ ru...","Trịnh Công Sơn"
54279,"LỜI THIÊN THU GỌI","Về trong phố xưa tôi nằm, có lần nghe tiếng ru...","Trịnh Công Sơn"
54273,"LỖI LẦM CÂY LÁ VÀ GIÓ","Một chiếc lá theo cơn gió cuốn bay đi xa cây rồi...","Nhất Trung"
54272,"LỐI ĐI RIÊNG ANH","Ngày xưa em nói chỉ yêu một mình anh...","Phan Đinh Tùng"
54271,"LAN ĐIỆP 2","Tôi viết vào đây truyện nối tiếp tình yêu hai mái đầu...","Mạc Phong Linh, Mai Thiết Lĩnh"
54270,"KÝ ỨC BUỒN","Từng ngày trôi qua mang theo giấc mơ yêu thương...","Đăng Thiện - Anne"
54285,"MONG QUÊN ĐƯỢC EM","Ngày dường như dài hơn và lòng dường như buồn hơn...","Nguyễn Hoàng Duy"
54286,"MỘT LẦN LẦM LỠ","Một khi đã không còn sự lựa chọn, thì hai ta...","Minh Khang"
54287,"MÙA ĐÔNG SẼ QUA","Thoáng heo may mùa đông đã sang rồi, phố khuya...","Nhạc: Huy Tuấn, Lời: Dương Thụ"
54288,"MÙA ĐÔNG XA VẮNG","Mưa rơi mãi chỉ còn bóng ai trong màn đêm buốt giá...","Hoàng Nhã"
54289,"MÙA XUÂN ARIRANG","Chào mùa xuân mới bao niềm vui với Arirang...","Thế Hiển, Phạm Đăng Khương"
54280,"LÝ BỤI CHUỐI","Anh nằm bụi chuối rị đa, nên ảnh rên miệng kêu bớ vợ bớ vợ...","Nhạc: Dân ca Nam bộ, Lời: Lư Nhất Vũ"
54282,"MẸ","Mẹ yêu ơi khi chiều buông xuống, là khi con bước chân trở về...","Lê Chí Phúc"
