52516,"MÃI LÀ BỒ CÂU TRẮNG","Từng đàn chim bay qua trong giấc mơ của em tôi...",Lê Quang
54772,"MÃI LÀ GIẤC MƠ","Chiều hôm nay vắng em trong lòng bỗng nhớ...",Quốc An
51351,"MÃI LÀ NIỀM ĐAU","Anh mãi là niềm vui...",Nguyễn Nhất Huy
55028,"MÃI VẪN CÒN XUÂN","Trên giàn thiên lý bỗng xôn xao, mai đón mừng xuân...",Bảo Thu
53090,"MÃI MÃI BÊN EM","Chợt buồn khi em xa vắng, tình sầu khi đã xót xa...",Jimmii Nguyễn
55027,"MÃI MẤT NHAU TRONG ĐỜI","Yêu chi cho nước mắt rơi từng đêm...",Huỳnh Nhật Tân
52049,"MÃI MÃI MỘT TÌNH YÊU","Đêm từng đêm khi màn sương buông xuống thênh thang...",Hoài An
52050,"MÃI MÃI YÊU EM","Yêu em cho cô đơn thôi không về mang nỗi buồn...",Cao Minh Thu
52384,"MÃI MÃI","Mong manh như là sương khói những tiếng yêu...",Hoài Phúc
54773,"MÃI NHỚ","Ngồi trong biển nhớ ngày anh đã mãi xa em nhớ phút giây bên nhau...",Minh Nhiên
52518,"MÃI XANH TUỔI HAI MƯƠI","Mãi mãi xanh khi em hai mươi, tóc vẫn bay bay...",Sĩ Luân
50783,"MÃI YÊU EM","Ha... Đừng tìm nhau chi hỡi người...","Nhạc Hoa, Lời Việt: Lý Hải"
51653,"MÃI YÊU","Người ơi nơi đó có nhớ tình xưa...","Nhạc Hoa, Lời Việt: Hoàng Châu"
55031,"MẦM CÔI","Có một hạt mầm côi rơi xuống đời cằn cỗi...",Nguyễn Văn Thanh Nhã
55029,"MÀU ÁO HOA PHƯỢNG","Tiếng ve nức nở hè đến đây rồi...",Thanh Sơn
53763,"MÀU CỜ TÔI YÊU","Hồng như màu của bình minh, đỏ như màu máu của mình...","Nhạc: Phạm Tuyên, Thơ: Diệp Minh Tuyền"
51060,"MÀU CỦA LÃNG QUÊN","Anh tìm em còn thơ ngây...",Việt Anh
53169,"MÀU HOA BÍ","Đâu có thể phai mờ kỷ niệm tuổi thơ...",Võ Đông Điền
51534,"MÀU HOA ĐỎ","Có người lính mùa thu ấy...","Nhạc: Thuận Yến, Lời: Nguyễn Đức Mậu"
52051,"MÀU MẮT NHUNG","Con đường trơn ướt tiễn em ra đi chiều nay mùa thu mưa bay...",Đức Huy
54504,"MÀU TÍM BẰNG LĂNG","Những chiều buồn, thành phố một màu tím bằng lăng...",Tôn Huy
51177,"MÀU XANH KỶ NIỆM","Chuyện ngày xưa có hai...",Hàn Châu
51234,"MARCHES DES ROIS (HUYỀN THOẠI MỘT VÌ SAO)","Xưa thật xưa xa tít...","Dân ca Pháp, Lời Việt: Y Vũ"
51243,"MARY'S LITTLE BOY CHILD","Một ngày mùa đông...","Nhạc: Boney'm, Lời Việt: Lê Minh"
54505,"MẶN NỒNG","Mình ngồi xuống đây êm đềm như ngày ấy...",Thiên Ân
50859,"MẢNH TÌNH THƠ","Chân bước nhẹ theo làn mây...","Nhạc ngoại, Lời Việt: Hồng Anh"
52915,"MẬT ĐẮNG TÌNH YÊU","Người cho ta bao lần nhớ bao lần lỡ hẹn hò, để đêm đêm...",Hàn Châu
53141,"MẤT NHAU RỒI (THÀ TRẮNG THÀ ĐEN)","Chúng mình không còn yêu nhau thì thôi...",Ngân Trang
55030,"MẶT TRỜI TÍM","Một sớm mai, em bỗng nói câu biệt ly khiến anh giật mình...",Khánh Đơn
53440,"MÁY BAY GIẤY","Anh yêu em tựa như trăng sáng, anh bên em...",Nguyễn Hồng Thuận
54774,"MÁY ĐIỀU HÒA MÙA HÈ","Wo uh wo... Em đã nói tiếng yêu anh nhiều...",Nguyễn Hồng Thuận
54507,"MÂY","Nếu anh không là cơn gió, liệu có thể nào phiêu du cùng em...",Đào Trọng Thịnh
52776,"MÂY CHIỀU","Chiều xuống lá khô rơi, người đi đã không quay lại...",Nguyễn Nhất Huy
54775,"MÂY ĐẦU NÚI","Ngày ấy ra đi một sớm buồn trời đất rưng rưng màu nhớ thương...",Phạm Thế Mỹ
50469,"MÂY LANG THANG","Mây sao còn bay mãi...",Nhạc ngoại
52520,"MÂY TÌNH YÊU","Phố vắng đêm nay, tiếc nuối chua cay, tình sầu nhớ ai...",Nguyễn Ngọc Thạch
50328,"MÂY TRẮNG","Mây trắng em mãi ước mơ...",Vũ Quốc Việt
52052,"MÂY VÀ NÚI","Hơ hơ hơ... xưa mây vẫn hay thường lang thang ngao du...",Vĩnh Tâm
55032,"MÂY XƯA","Ngày mai rồi em đi, để lại cho anh hun hút con đường...",Phú Quang
52775,"MẶC KỆ NGƯỜI TA NÓI","Người ta cứ nói tôi yêu em là ngu tôi yêu em là ngơ...",Khánh Đơn
52385,"MẮT BIẾC","Nhớ tới năm xưa bên nhau bước trong chiều mưa...",Ngô Thụy Miên
51030,"MẮT BUỒN","Người yêu ơi anh đâu có biết...",Trường Huy
53441,"MẮT CƯỜI","Hm hm...Đôi chân đi tìm một lời yêu thương...",Lê Minh Sơn
53170,"MẮT HUẾ XƯA","Dù xa hỏi lòng quên chưa, Huế sang đông...",Quốc Dũng - Đynh Trầm Ca
50892,"MẮT LỆ CHO NÀNG","Mưa soi dấu chân em...",Từ Công Phụng
51652,"MẮT NAI CHA CHA CHA","Một nụ hồng...",Sĩ Luân
51375,"MẮT NAI ƠI","Em về tung tăng qua con phố...",Tiến Luân
51761,"MẮT NHUNG","Là là là... Mỗi sáng sớm bước ra đường...","Nhạc Thái, Lời Việt: Tạ Phước Trường"
50092,"MẶT TRỜI BÉ CON","Ngoài kia có cô bé...",Trần Tiến
53305,"MẶT TRỜI BÊN KIA","Mặt trời vừa rớt bên kia lưng đồi...",Lê Quang
51194,"MẶT TRỜI ÊM DỊU","Mặt trời ngày mùa xuân...",Dương Thụ
51595,"MẶT TRỜI LẠNH","Anh tìm em trong giấc...",Minh Khang
52519,"MẶT TRỜI TRONG EM","Ngồi ngắm ánh trăng thuở nào, lòng em bỗng thấy...",Lê Quang
54506,"MẶT TRỜI TRONG ĐÊM","Sẽ giữ mãi nhé trong tim người ơi, sẽ giữ mãi nhé cuộc tình đã qua...",Lê Quang
50115,"MẶT TRỜI TRƯỚC BIỂN","Biển mịt mùng cuộn sóng...",Nguyễn Đức Trung
53764,"MẶT TRỜI XANH","Mặt trời của tôi là môi cười, mặt trời của tôi là hoa tươi...",Mai Thu Sơn
52231,"MẸ","Cả cuộc đời cha đi bộ đội, quà về cho mẹ...","Nhạc: Phan Long, Lời: Đoàn Ngọc Thu"
54282,"MẸ","Mẹ yêu ơi khi chiều buông xuống, là khi con bước chân trở về...",Lê Chí Phúc
54283,"MẸ CON ĐÃ VỀ","Một sáng sớm trở về quê hương, về trong câu hát...",Mạnh Quân
54508,"MẸ CỦA CHÚNG TA","Không phải đi đâu xa, thiên đường hay miền cực lạc...",Tạ Đình Ngôn
52386,"MẸ CỦA TÔI","Mẹ của tôi tóc mẹ đã nhuộm màu sương...",Tô Thanh Tùng
52232,"MẸ GÒ CÔNG","Dưới nắng hồng tôi đi giữa Gò Công, đất như cao...",Hoàng Phương
50626,"MẸ HIỀN DẤU YÊU (MAMAN OH MAMAN)","Người mẹ hiền yêu dấu...",Nhạc Pháp
52387,"MẸ HIỀN","Mẹ là nắng hồng ấp ủ đời con, mưa là mưa đầu tháng hạn...",Phí Văn Vĩnh
54776,"MẸ NHỚ CON","Đêm nay, con dường như đã về, mẹ nghe thấy tiếng con cười...",Nguyễn Hồng Thuận
51535,"MẸ ƠI","Mẹ giờ như chiếc lá...",Nguyễn Ngọc Thiện
51371,"MẸ ƠI","Mẹ ơi con thương mẹ quá...",Minh Châu
52777,"MẸ TÔI","Hò ơ... núi nào cao bằng núi cao tình mẹ...",Minh Vy
51929,"MẸ TÔI","Mẹ tôi tóc xanh nhuộm bạc tháng ngày...",Nhị Hà
50819,"MẸ TÔI","Mưa về trên khu phố khuya...",Quốc An
54777,"MẸ XƯA","Ngồi bên khung cửa nhỏ nhớ lại mảnh vườn xưa...",Phạm Thế Mỹ
52521,"MẸ YÊU CON","A ru hời ơ hời ru. Mẹ thương con có hay chăng...",Nguyễn Văn Tý
51056,"MẸ YÊU","Sinh con ra trong bao nhiêu...",Phương Uyên
51140,"MÊ KHÚC","Giăng giăng đời nhẹ tựa....",Bảo Phúc
51654,"MI NGOAN GÓT NGÀ","Đêm nay mênh mông...",Vũ Quốc Việt
54509,"MỊ TÌNH","Bầu trời tím đêm nay gió hắt hiu, từng ngọn gió như đâm xuyên...",Minh khang
53011,"MIỀN BIỂN MẶN","Dô dô...Về quê tôi thăm làng xanh biển mặn tình quê hương...",Đình Văn
52053,"MIỀN CÁT TRẮNG","Một mình anh lang thang trên phố nhớ mùa mưa qua...",Lê Quang
50568,"MIỀN ĐẤT TUỔI THƠ","Đã qua bao miền đất...",Đoàn Xuân Mỹ
52054,"MIỀN NAM NHỚ MÃI TÊN NGƯỜI","Dẫu núi có mòn mà sông kia có cạn, miền Nam ơi...","Nhạc: Lưu Cầu, Lời: Trần Nhật Lam"
53901,"MIỀN NAM ƠI CHÚNG TÔI ĐÃ SẴN SÀNG","Miền Nam đang gọi ta vượt Trường Sơn bay vọng ra...",Lưu Cầu
53442,"MIỀN QUÊ TÔI","Xa quê hương đã lâu từ lâu rồi, nhớ vô cùng...",Quang Minh
51298,"MIỀN TRUNG NHỚ BÁC","Bác nhớ miền Nam...",Thuận Yến
53443,"MIỀN TRUNG ƠI","Tôi bước chân đi xa miền Trung thật rồi, xa người em gái...",Trần Vũ Anh Bình
50239,"MIỀN TRUNG THƯƠNG NHỚ","Sông lạnh đò vắng...",Châu Kỳ
52522,"MIỀN TRUNG YÊU DẤU","Lâu lắm chưa về thăm lại miền Trung miền yêu dấu xưa...",Hồng Xương Long
54284,"MỈM CƯỜI KHI ANH RA ĐI","Lúc anh nói anh sẽ gần em, lúc anh nói anh chẳng rời xa...",Nhất Trung
55033,"MIMOSA","Mimosa từ đâu em tới, Mimosa vì sao em tới đất này...",Trần Kiết Tường
52388,"MÌNH EM VỚI EM","Cuộc tình ta sao chia đôi, bao đắng cay đầu môi...",Nguyễn Văn Chung
52233,"MÌNH MÃI BÊN NHAU","Nghe từng giọt mưa rơi ngoài hiên vắng...",Quốc An
54778,"MÌNH MÃI QUÊN NHAU THẬT SAO","Ngày nào em đến bên anh dịu dàng trao nhau lời yêu...",Hoàng Bách
54510,"MÌNH ƠI","Hò ơ... Gió miền xuôi thổi xuôi miền ngược, cánh chim chiều...",Minh Vy
53306,"MÌNH THÔI CÁCH XA","Anh yêu ơi đến bây giờ mình thôi cách xa...",Viết Duy
51222,"MÓN QUÀ KỶ NIỆM","Kỷ niệm một món quà duyên...",Y Vân
54780,"MONG","Đêm trôi qua thật nhanh có khi nào em quên anh...",Phúc Trường
52650,"MONG ANH QUAY VỀ","Đã biết sẽ như thế nhưng sao lòng em..",Phạm Bá Đức
54781,"MONG ANH VỀ ĐÂY","Trong màn đêm em nghe giá buốt tâm hồn...",Yên Lam
54073,"MONG CHỜ","Ngoài trời mưa còn rơi cuộc đời mình bỗng nghe buồn hơn...",Chung Trường Huy
52055,"MONG CHỜ","Nhớ những phút say đắm mình có nhau, đôi trái tim...",Võ Thiện Thanh
50148,"MONG ĐỢI NGẬM NGÙI","Tan trường tan trường...",Từ Huy
52917,"MONG EM CÒN NGÀY MAI","Sáng nay em về miền đất phù sa...","Nhạc: Tiến Luân, Lời: Đynh Trầm Ca"
53023,"MONG EM HIỂU ĐƯỢC LÒNG ANH","Dù biết nói chia tay xót đau lòng nhau cũng đành...",Nguyễn Minh Anh
52779,"MONG EM LUÔN HẠNH PHÚC","Nhiều khi muốn ngồi với em trong khung trời...",Nguyễn Văn Chung
51444,"MONG MANH","Mùa thu làm rơi chiếc lá...",Võ Thiện Thanh
50999,"MONG MANH","Ngày nào khi mới quen em...",Quốc Dũng
53578,"MONG MANH TÌNH ĐẦU","Mối tình đầu chơi vơi sao em tôi đánh rơi nắng mong manh...",Quốc An - Sông Thao
53444,"MONG MỘT LẦN CÓ EM","Đã bao lần em về trong giấc mơ, từng tiếng nói vẫn ấm áp...",Đỗ Đình Phúc
52651,"MONG MỘT NGÀY ANH NHỚ ĐẾN EM","Trong đêm miên man từng dòng thư em trao anh...",Vĩnh Tâm
54782,"MONG MỘT THẾ GIỚI BÌNH YÊN","Ngày hôm qua bước qua bao ghềnh đá...",Lư Anh
53579,"MONG NGƯỜI TA LUÔN TỐT LUÔN YÊU EM","Một cuộc tình buồn không có ai mong đợi đâu...",Nhất Trung
54783,"MONG QUÊN ĐI CÂU CHIA TAY","Kể từ khi quen anh đã bao ngày nhiều lần em muốn nói ...",Nguyễn Đình Vũ
54285,"MONG QUÊN ĐƯỢC EM","Ngày dường như dài hơn và lòng dường như buồn hơn...",Nguyễn Hoàng Duy
51150,"MONG ƯỚC KỶ NIỆM XƯA","Thời gian trôi qua mau...",Nguyễn Xuân Phương
50342,"MORE THAN I CAN SAY","Oh yea yêu em sẽ yêu em...",Nhạc ngoại
51256,"MỜI ANH VỀ THĂM QUÊ EM","Bình minh sáng tươi...",Thùy Linh
51705,"MỞ ĐƯỜNG","Hôm qua Bác Hồ gọi cả nước nay hành quân...",Phạm Minh Tuấn
50161,"MƠ HOA","Cô hái hoa tươi...",Hoàng Giác
53902,"MƠ KHÚC TƯƠNG PHÙNG","Mối tình ta dở dang bởi ai, ước nguyền như thế...",Lam Minh
54516,"MƠ MỘT GIẤC MƠ","Một ngày dần trôi hết nắng buông dài dọc đường xa...",Bảo Thạch
52523,"MƠ MỘT HẠNH PHÚC","Khi gặp nhau tình yêu hé nở nụ cười...",Phạm Khánh Hưng
52524,"MƠ NHỮNG NGÀY NẮNG LÊN","Trong nỗi buồn lãng quên, tình như gió thoáng qua...",Nguyễn Nhất Huy
51536,"MƠ THẤY EM VỀ","Ta mơ thấy em..",Thế Hiển
51732,"MƠ TRONG GIẤC MỘNG","Từ ngày em đi tim anh bơ vơ héo úa...","Nhạc Hoa, Lời Việt: Lư Anh"
51830,"MƠ VỀ CÔ BÉ YÊU","Bé dịu dàng làm sao trong màu áo xinh thật xinh...",Cao Minh Thu
55040,"MƠ VỀ NGÀY HÔM QUA","Ngày hôm qua xa mất rồi, nụ hôn xưa nay đã lạnh môi...",Ngô Thanh Sơn
51139,"MƠ VỀ NƠI XA LẮM","Ta mơ thấy em ở bên kia...",Phú Quang
51537,"MƠ VỀ QUÊ CŨ","Di da... Lặng ngắm mây...","Nhạc Hoa, Lời Việt: Chu Minh Ký"
54511,"MỘ GIÓ","Đại dương kia xa nghìn trùng, bão táp đưa người đi...",Unlimited
53021,"MÔI HỒNG","Ba me hay thường la mắng, con gái phải nết na...","Nhạc: Nguyễn Ngọc Thiện, Thơ: Tạ Nghi Lễ"
50317,"MÔI TÍM","Tình mình là tình...",Nhạc ngoại
50509,"MỐI DUYÊN QUÊ","Trời đã xe sợi chỉ hồng...",Khánh Băng
51400,"MỐI TÌNH QUÊ","Năm kia xa lánh...",Minh Châu
50672,"MỖI BƯỚC ĐI THÊM YÊU TỔ QUỐC","Trên quãng trường Ba Đình...",Tân Huyền
51468,"MỖI BƯỚC TA ĐI","Đồng chí ơi người chiến sĩ...",Thuận Yến
54074,"MỖI ĐỘ XUÂN VỀ","Mỗi độ xuân về muôn hoa hồng thắm...",Đỗ Sơn Hà
54075,"MỖI NGÀY TÔI CHỌN MỘT NIỀM VUI","Mỗi ngày tôi chọn một niềm vui, chọn những bông hoa...",Trịnh Công Sơn
50900,"MỖI NGƯỜI MỘT GIẤC MƠ","Tình yêu như mưa với nắng...",Nhạc Hoa
51816,"MỖI NGƯỜI MỘT NƠI","Một cuộc tình vừa qua kèm theo lời hứa đã qua...","Nhạc Hoa, Lời Việt: Quang Huy"
53022,"MỖI NGƯỜI MỘT QUÁ KHỨ","Quá khứ của tôi với bao ngày tăm tối...",Lâm Hùng
52525,"MỖI ĐỘ HÈ SANG","Mùa hè đến cánh phượng giăng mắc lối đi...",Lê Hoàng Chung
50822,"MỖI TRÁI TIM MỘT TẤM LÒNG","Thương sao bao nhiêu em thơ...",Thế Hiển
50312,"MỘNG CHIỀU XUÂN","Gió chiều thầm vương...",Ngọc Bích
52056,"MỘNG DƯỚI HOA","Chưa gặp em tôi vẫn nghĩ rằng có nàng thiếu nữ...","Nhạc: Phạm Đình Chương, Lời: Đinh Hùng"
55034,"MỘNG CHIỀU","Mộng chiều làm xao xuyến hồn tôi...",Khánh Băng
50878,"MỘNG ĐẸP NGÀY XƯA","Nhớ ngày đó ta say đắm...",Nhạc ngoại
53765,"MỘNG PHIÊU DU","Một ngày thênh thang phiêu bạt bước trên thảo nguyên...",Minh Châu
53445,"MỘNG PHÙ DU","Vì cuộc đời còn lắm mộng mơ, nhưng mấy ai học được...",Nguyễn Ngọc Thạch
52234,"MỘNG THỦY TINH","Lê chân buồn thương trên đường khuya trên lối xưa...",Nguyễn Văn Chung
53446,"MỘNG SẦU","Tình mình bây giờ như mưa trên sông, mưa đầu sông...",Trầm Tử Thiêng
50857,"MỘNG TÌNH","Tình yêu em cho anh...",Nhạc ngoại
50837,"MỘNG UYÊN ƯƠNG HỒ ĐIỆP","Kỷ niệm đó đã xa thật rồi...","Nhạc Hoa, Lời Việt: Việt Hùng"
55035,"MỘNG VỀ ĐÊM TRĂNG","Đêm nay trăng lam soi trên nước sông mơ màng...",Hoài An
52780,"MỘT CHIỀU THU","Chiều nay sương rơi ướt vai người khách giang hồ...",Trần Nhật Bằng
53307,"MỘT CHÚT BÂNG KHUÂNG","Cứ mỗi lần con về thăm mẹ, đến Bến Tre qua một con phà...",Hà Phương
50472,"MỘT CÕI ĐI VỀ","Mây che trên đầu...",Trịnh Công Sơn
53766,"MỘT DẠI KHỜ MỘT TÔI","Chia cho em một đời tôi, một cay đắng, một niềm vui...","Nhạc: Phú Quang, Thơ: Nguyễn Trọng Tạo"
52235,"MỘT DÒNG SÔNG TÔI VẪN HÁT","Một dòng sông tôi vẫn hát gọi một dòng sông...",Dzoãn Bình
53580,"MỘT ĐÊM ÊM ĐỀM","Nhiều đêm nhớ mong âm thầm trời khuya vắng tanh im lìm...",Tường Văn
53767,"MỘT ĐỜI MÂY GIÓ","Gió ơi sao gió đi về đâu, đến đây ta nhắn theo vài câu...",Minh Châu
51359,"MỘT ĐỜI NGƯỜI MỘT RỪNG CÂY","Khi nghĩ về một đời người...",Trần Long Ẩn
54784,"MỘT GIỜ SÁNG","Yêu anh khi anh vuốt tóc em dịu dàng...",Thủy Tiên
53091,"MỘT HÌNH DUNG","Hình dung em xinh cho ta ngất ngây, tim ta như khắc sâu...","Jimmii Nguyễn, Thơ: Nguyên Từ Mỹ"
52781,"MỘT LẦN CHO MAI SAU","Làm sao anh nói ra khi tim anh mất em, lòng quặn đau...",Xuân Nhi
53768,"MỘT LẦN CHO TÔI VỀ THĂM","Một lần cho tôi ghé về thăm ngang qua ngang qua miền quê nhỏ...",Võ Thiện Thanh
52236,"MỘT LẦN DANG DỞ","Khi mới thương nhau em hay nắm tay dặn dò...",Phan Trần
51076,"MỘT LẦN NỮA THÔI","Từng ngày qua từng ngày nhớ...",Nhạc Hoa
53903,"MỘT LẦN NỮA XIN CÓ NHAU","Xin cho anh một lần nữa có em, không anh ơi vì tình ta đã phai...",Phương Uyên
53904,"MỘT LẦN THÔI","Một lần cuối một lần thôi được bên em...",Minh Nhiên
54286,"MỘT LẦN LẦM LỠ","Một khi đã không còn sự lựa chọn, thì hai ta...",Minh Khang
55036,"MỘT LẦN THÔI","Đêm qua anh mơ thấy em ôm anh thật chặt...",Phúc Trường
53769,"MỘT LẦN VÀ MÃI MÃI","Ngồi một mình giữa đêm xuống, nhớ giây phút xưa...",Vũ Quốc Việt
